PRICECHANGE,value,total_points,transfers_balance ,selected,transfers_in,transfers_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,opponent_team
-1,54,12,9892,61668,2530,12422,90,1,1,0,1,0,0,0,1,0,0,3,35,592,378,170,114,0,2,1,2,2,2,0,1,21,17,0,0,0,0,6,0,2,3,36,12
0,45,2,0,28718,0,0,90,0,0,0,1,0,0,0,0,0,0,0,8,118,312,0,43,0,1,0,1,4,2,0,0,67,48,0,0,0,0,0,0,4,0,2,19
0,45,0,5805,25157,926,6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,45,0,8315,16891,39,8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,45,0,4160,12752,41,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,45,0,0,25507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,45,1,1972,24981,347,2319,45,0,0,0,0,0,0,0,0,0,0,0,3,22,7,0,3,0,0,0,2,0,0,0,0,16,14,0,0,0,0,0,0,1,0,16,17
0,45,0,1937,23430,651,2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,45,2,2134,21538,393,2527,83,0,0,0,1,0,0,0,0,0,0,0,13,108,25,0,13,0,0,0,7,1,0,0,0,38,34,0,0,0,0,0,0,0,0,36,12
0,50,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,50,0,172,850,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
-1,49,2,86,855,46,132,65,0,0,0,1,0,0,0,0,0,0,0,7,102,34,360,50,0,0,0,5,3,0,1,0,27,22,0,0,0,0,3,1,1,1,22,2
0,49,2,82,844,60,142,90,0,0,0,1,0,0,0,0,0,0,0,10,116,61,280,46,0,0,0,2,4,0,2,0,42,32,0,0,0,0,4,0,1,1,36,12
0,45,0,0,4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,45,1,370,4055,92,462,9,0,0,0,1,0,0,0,0,0,0,0,7,48,128,0,18,0,0,0,0,3,1,1,0,8,7,0,0,0,0,0,0,0,0,16,17
0,45,0,211,4017,199,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
-1,44,0,248,3883,382,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,45,0,0,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,45,0,240,1272,28,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,45,0,188,1106,24,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,45,0,175,948,12,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,45,3,0,3045,0,0,65,0,0,1,0,0,0,0,0,0,0,0,21,134,413,40,59,0,1,1,1,3,3,2,0,31,25,0,0,0,0,1,0,1,1,2,19
0,45,3,1366,8069,1907,541,81,0,0,1,0,0,0,0,0,0,0,0,7,2,65,40,11,0,0,0,0,1,0,0,0,14,11,0,0,0,0,1,0,0,2,16,17
0,45,1,4902,15131,6630,1728,25,0,0,0,0,0,0,0,0,0,0,0,4,58,173,210,44,0,1,0,0,2,1,0,0,15,14,0,0,0,0,0,1,0,0,22,2
0,45,1,1620,14155,1320,2940,14,0,0,0,0,0,0,0,0,0,0,0,10,106,104,20,23,0,0,0,1,1,1,4,0,5,5,0,0,0,0,2,0,0,0,36,12
0,60,1,0,141631,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,44,150,0,19,0,0,0,0,1,1,1,0,8,7,0,0,0,0,0,0,0,0,2,19
0,60,1,19159,128412,1331,20490,45,0,0,0,1,0,0,0,0,0,0,0,2,24,54,50,13,0,0,0,5,1,0,0,0,22,19,0,0,0,0,1,2,0,0,16,17
-1,59,1,16582,114204,3179,19761,90,0,0,0,1,0,0,1,1,0,0,0,3,146,335,190,67,0,0,0,1,4,2,2,0,57,47,0,1,0,0,1,0,1,0,22,2
-1,58,0,33197,81666,740,33937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,55,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,55,0,125,598,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,55,0,105,516,23,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
-1,54,0,65,466,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,65,2,0,223526,0,0,90,0,0,0,1,0,0,0,0,0,0,0,17,232,328,460,102,0,2,0,3,5,2,4,0,27,22,0,0,0,0,2,2,1,2,2,19
0,65,1,17747,214159,3495,21242,90,0,0,0,1,0,0,0,1,0,0,0,11,180,443,110,73,0,1,0,3,5,3,4,0,34,25,0,0,0,0,9,1,0,2,16,17
0,65,2,11355,205554,13720,25075,90,0,0,0,1,0,0,0,0,0,0,0,9,146,264,290,70,0,2,0,1,5,1,0,0,31,29,0,1,0,0,4,1,1,2,22,2
-1,64,2,41222,165510,4464,45686,76,0,0,0,1,0,0,0,0,0,0,0,15,198,216,230,64,0,2,0,2,6,1,3,0,24,20,0,0,0,0,5,0,0,2,36,12
0,45,0,0,19477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,45,0,2811,18128,331,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,45,0,2767,15925,462,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,45,0,1960,14411,439,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,60,2,0,43933,0,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,83,130,17,0,0,0,1,0,0,0,0,18,14,0,0,0,0,1,3,1,0,2,19
0,60,2,6573,39373,1085,7658,90,0,0,0,1,0,0,0,0,0,0,0,6,180,40,110,33,0,0,0,6,1,0,0,0,20,13,0,0,0,0,2,0,1,0,16,17
-1,59,2,6300,34011,3383,9683,65,0,0,0,1,0,0,0,0,0,0,0,5,2,73,120,20,0,1,0,1,1,0,0,0,17,14,0,0,0,0,1,1,1,1,22,2
-1,58,0,6770,27786,1273,8043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,50,0,0,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,50,0,645,4496,80,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
-1,49,0,417,4471,121,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
0,49,0,371,4326,95,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,50,3,0,31420,0,0,90,0,0,0,1,0,0,0,0,0,3,0,15,218,0,0,22,0,0,0,0,10,0,0,0,29,10,0,0,0,0,0,0,0,0,3,17
0,50,2,14695,63946,17040,2345,90,0,0,0,1,0,0,0,1,0,3,0,12,240,0,0,24,0,0,0,0,9,0,0,0,19,8,0,0,0,0,0,0,0,0,18,19
0,50,6,4114,73101,9005,4891,90,0,0,1,0,0,0,0,0,0,1,0,24,106,0,0,11,0,0,0,2,11,0,0,0,26,16,0,0,0,0,0,0,0,0,23,14
0,50,6,10100,87464,16583,6483,90,0,0,1,0,0,0,0,0,0,2,0,24,158,0,0,16,0,0,0,1,7,0,0,0,22,15,0,0,0,0,0,0,0,0,40,15
0,55,2,0,248338,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,88,166,40,29,0,1,0,1,1,1,0,0,39,33,0,0,0,0,0,0,0,0,3,17
0,55,2,11353,307355,20014,8661,90,0,0,0,1,0,0,0,0,0,0,0,16,178,271,60,51,0,2,0,3,8,1,1,0,51,44,0,0,0,0,0,2,1,1,18,19
0,55,7,7712,311327,12095,19807,90,0,1,1,0,0,0,1,0,0,0,0,26,160,161,240,56,0,1,0,5,5,1,0,0,33,31,0,1,0,0,2,0,2,1,23,14
0,55,8,34920,359697,53269,18349,90,0,0,1,0,0,0,0,0,0,0,2,38,166,250,20,44,0,0,0,2,9,2,4,0,65,61,0,0,0,0,0,0,0,0,40,15
0,55,0,0,110643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,55,0,37328,74720,147,37475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
-1,54,0,19504,55738,149,19653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
0,54,6,4353,52247,2649,7002,90,0,0,1,0,0,0,0,0,0,0,0,26,126,163,40,33,0,1,0,1,7,1,0,0,47,42,0,0,0,0,1,1,0,2,40,15
0,50,2,0,34993,0,0,90,0,0,0,1,0,0,0,0,0,0,0,16,400,2,190,59,0,0,0,16,6,0,0,0,26,18,0,0,0,0,0,0,0,0,3,17
0,50,2,8758,69185,11328,2570,90,0,0,0,1,0,0,0,0,0,0,0,13,174,15,0,19,0,0,0,5,4,0,0,0,61,52,0,0,0,0,0,0,1,1,18,19
0,50,8,463,75274,5073,4610,90,0,0,1,0,0,0,0,0,0,0,2,35,316,108,0,42,0,0,0,11,9,1,2,0,60,50,0,0,0,0,0,0,0,0,23,14
0,50,6,17236,102131,23573,6337,90,0,0,1,0,0,0,0,0,0,0,0,27,348,0,0,35,0,0,0,13,2,0,0,0,49,43,0,0,0,0,0,0,1,0,40,15
0,50,2,0,1062693,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,124,28,20,17,0,0,0,5,5,0,0,0,75,68,0,0,0,0,0,0,0,0,5,15
0,50,1,38757,1246511,62215,23458,90,0,0,0,1,0,0,0,1,0,0,0,13,210,8,20,24,0,0,0,9,7,0,0,0,54,50,0,0,0,0,1,0,1,0,14,14
0,50,1,15436,1278008,47565,63001,58,0,0,0,1,0,0,0,0,0,0,0,13,126,23,0,15,0,0,0,4,4,0,0,0,47,45,0,0,0,0,0,0,0,1,29,20
0,50,2,129864,1166391,28270,158134,90,0,0,0,1,0,0,0,0,0,0,0,17,334,23,0,36,0,0,0,16,1,0,1,0,50,38,0,0,0,0,1,0,0,0,35,11
0,45,0,0,8273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,45,0,825,8091,90,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6
0,45,6,347,7827,351,698,90,0,0,1,0,0,0,0,0,0,0,0,25,206,163,210,58,0,1,0,4,4,1,2,0,28,22,0,0,0,0,1,0,2,1,30,12
0,45,2,4127,12602,6021,1894,90,0,0,0,1,0,0,0,0,0,0,0,13,124,18,20,16,0,0,0,9,7,0,1,0,22,17,0,0,0,0,0,0,2,1,32,2
0,40,0,0,31608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,40,0,3725,30066,231,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
0,40,0,3478,28243,310,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
0,40,0,3152,26677,388,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,40,0,0,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,40,0,526,4704,90,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
0,40,0,486,4937,104,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
0,40,0,430,5219,115,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,50,2,0,90184,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,190,9,10,21,0,0,0,12,6,0,0,0,40,31,0,0,0,0,2,1,1,1,3,17
0,50,2,1621,104726,6224,4603,90,0,0,0,1,0,0,0,0,0,0,0,21,328,113,230,67,0,0,1,11,2,1,1,0,64,55,0,0,0,0,0,0,0,0,18,19
0,50,1,4165,103937,4392,8557,7,0,0,0,0,0,0,0,0,0,0,0,3,24,1,0,3,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,23,14
0,50,0,15803,89678,1022,16825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,65,5,0,24859,0,0,75,0,1,0,1,0,0,0,0,0,0,0,12,80,161,260,50,0,0,0,2,1,1,0,0,23,19,0,0,0,0,4,0,2,1,3,17
0,65,8,5460,40927,7782,2322,80,1,0,0,1,0,0,0,0,0,0,1,26,356,247,190,79,0,1,0,0,2,1,0,0,39,32,0,0,0,0,4,0,2,2,18,19
1,66,3,96006,153090,106710,10704,69,0,0,1,0,0,0,0,0,0,0,0,2,72,264,230,57,0,1,0,0,4,2,0,0,24,21,0,0,0,0,4,2,0,0,23,14
0,66,6,10021,170408,36855,26834,90,0,1,1,0,0,0,0,0,0,0,0,28,294,526,220,104,0,0,1,1,4,4,1,0,50,44,0,0,0,0,1,0,0,0,40,15
0,75,10,0,254900,0,0,90,1,0,0,1,0,0,0,0,0,0,3,28,452,362,360,117,0,0,0,3,6,3,2,0,36,26,0,0,0,0,4,2,1,0,3,17
1,76,5,94333,432690,107097,12764,90,0,1,0,1,0,0,0,0,0,0,0,8,234,305,430,97,0,0,0,1,1,2,0,0,53,49,0,2,0,0,7,1,0,0,18,19
1,77,2,243592,724902,263999,20407,83,0,0,1,0,0,0,0,1,0,0,0,2,76,243,480,80,0,0,0,1,1,2,0,0,40,28,0,0,0,0,7,1,2,1,23,14
0,77,1,21626,715562,60008,81634,45,0,0,0,0,0,0,0,0,0,0,0,3,34,140,20,19,0,0,0,0,0,1,1,0,25,20,0,0,0,0,2,0,1,0,40,15
0,55,1,0,9498,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,22,3,0,3,0,0,0,0,1,0,1,0,6,4,0,0,0,0,0,0,0,0,3,17
0,55,0,875,9971,186,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
-1,54,0,1686,8646,140,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
-1,53,0,1764,6929,19,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,50,2,0,11237,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,214,21,0,24,0,0,0,8,4,0,1,0,28,18,0,0,0,0,1,0,2,1,3,17
0,50,1,123,14580,1119,996,37,0,0,0,1,0,0,0,0,0,0,0,3,4,51,0,6,0,0,0,0,2,0,0,0,27,25,0,0,0,0,0,0,0,0,18,19
0,50,0,1821,13434,465,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
-1,49,0,3565,9917,34,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,45,2,0,64837,0,0,84,0,0,0,1,0,0,0,0,0,0,0,13,116,218,0,33,0,0,0,3,6,2,1,0,33,26,0,0,0,0,0,0,3,1,3,17
0,45,10,397,74741,4267,4664,90,1,0,0,1,0,0,0,0,0,0,3,33,508,49,540,110,0,0,0,3,8,0,1,1,78,61,0,0,0,0,1,0,1,1,18,19
1,46,2,90824,194126,102920,12096,90,0,0,1,0,0,0,0,1,0,0,0,18,202,246,240,69,0,0,0,5,11,2,3,0,78,68,0,0,0,0,0,0,2,0,23,14
0,46,3,8002,214411,35995,27993,90,0,0,1,0,0,0,0,0,0,0,0,20,238,113,0,35,0,0,0,5,7,1,3,0,62,54,0,0,0,0,0,0,2,1,40,15
0,45,0,0,4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,45,0,364,5113,100,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
0,45,0,559,4812,105,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
-1,44,0,680,4507,162,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,45,0,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,45,0,281,1164,21,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
0,45,0,134,1060,31,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
-1,44,0,64,1086,111,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,45,0,0,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,45,0,475,5210,87,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
0,45,0,489,4893,154,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
-1,44,0,581,6302,1662,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,65,2,0,133116,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0,76,135,450,66,0,0,0,0,1,1,1,0,17,12,0,1,0,0,3,1,0,2,3,17
0,65,2,1811,141955,9353,11164,60,0,0,0,1,0,0,0,0,0,0,0,9,50,209,80,34,0,1,0,0,2,1,0,0,23,17,0,0,0,0,2,0,0,3,18,19
0,65,0,20451,124219,5700,26151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
-2,63,1,39804,85464,1025,40829,45,0,0,0,0,0,0,0,0,0,0,0,7,64,113,360,54,0,0,0,2,3,1,0,0,19,14,0,0,0,0,1,0,0,2,40,15
0,60,1,0,13918,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,82,3,0,9,0,0,0,1,1,0,2,0,3,2,0,0,0,0,1,0,0,0,3,17
0,60,0,1699,13751,290,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
-1,59,0,2231,12068,284,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
-1,58,0,1764,10706,216,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,90,0,0,266716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,90,1,45516,233081,4997,50513,53,0,0,0,0,0,0,0,0,0,0,0,0,148,247,380,78,0,0,0,2,1,2,0,0,18,15,0,1,0,0,4,0,2,3,18,19
0,90,2,16918,223928,20183,37101,90,0,0,1,0,0,0,0,0,0,0,0,1,114,347,710,117,0,0,0,0,2,3,0,0,25,18,0,1,0,0,9,1,1,7,23,14
0,90,17,113988,347076,143212,29224,88,3,0,1,0,0,0,0,0,0,0,3,74,1040,123,1370,253,0,0,0,1,1,1,0,1,15,12,0,1,0,0,0,3,1,0,40,15
0,55,1,0,69694,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,24,148,20,19,0,0,0,0,0,1,0,0,11,10,0,0,0,0,0,0,0,0,3,17
0,55,0,6997,70220,2327,9324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
-1,54,1,13369,59322,2267,15636,21,0,0,0,0,0,0,0,0,0,0,0,2,22,23,130,18,0,0,0,0,2,0,0,0,12,12,0,0,0,0,1,1,0,1,23,14
0,54,1,7074,53774,1735,8809,2,0,0,0,0,0,0,0,0,0,0,0,3,22,1,70,9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,40,15
0,60,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
0,60,0,280,1969,121,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
-1,59,0,365,1744,79,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14
0,59,0,211,1646,86,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15
0,45,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,45,0,87,1229,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16
0,45,0,92,1214,36,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
0,45,0,77,1170,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
0,40,3,0,451193,0,0,90,0,0,0,1,0,0,0,0,0,4,0,16,252,0,0,25,0,0,0,0,6,0,0,0,31,10,0,0,0,0,0,0,0,0,4,8
0,40,7,37128,560174,42910,5782,90,0,0,1,0,0,0,0,0,0,3,0,27,146,0,0,15,0,0,0,2,7,0,0,0,43,19,0,0,0,0,0,0,0,0,15,16
0,40,4,91104,691028,99061,7957,90,0,0,0,1,0,0,0,0,0,7,0,25,526,0,0,53,0,0,0,3,13,0,0,0,43,18,0,0,0,0,0,0,0,0,24,11
1,41,2,67283,783630,94563,27280,90,0,0,0,1,0,0,0,0,0,1,0,11,62,0,0,6,0,0,0,0,9,0,0,0,30,17,0,0,0,0,0,0,0,0,33,3
0,40,0,0,47226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,40,0,4143,46231,1257,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16
0,40,0,4561,43114,1041,5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
0,40,0,7550,36291,790,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
0,50,1,0,8296,0,0,90,0,0,0,1,0,0,0,1,0,0,0,18,420,0,230,65,0,0,0,25,4,0,1,0,47,36,0,0,0,0,0,1,1,0,4,8
0,50,12,456,12604,1022,566,90,0,1,1,0,0,0,0,0,0,0,3,45,574,100,230,90,0,0,1,16,2,1,1,0,46,44,0,0,0,0,0,1,1,0,15,16
